Data_Pedido,ID_Distribuidor,Regiao_Distribuidor,Porte_Distribuidor,ID_Produto,Categoria_Produto,Teve_Desconto_Volume,Faturado_R$,Volume_Vendido_Lotes
2023-04-16 21:17:55.137568784,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,286000.0,13
2023-04-17 12:49:20.680340168,DIST_PR_01,Sul,Medio,PROD_P01,Parafusos,0,20000.0,4
2023-04-18 04:20:46.223111560,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,1,459800.0,22
2023-04-18 19:52:11.765882944,DIST_MG_01,Sudeste,Medio,PROD_J02,Joelho,0,203500.0,11
2023-04-19 11:23:37.308654328,DIST_MG_01,Sudeste,Medio,PROD_J02,Joelho,0,74000.0,4
2023-04-20 02:55:02.851425712,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,225000.0,15
2023-04-20 18:26:28.394197104,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,1,334400.0,16
2023-04-21 09:57:53.936968488,DIST_BA_01,Nordeste,Grande,PROD_Q02,Quadril,0,300000.0,12
2023-04-22 01:29:19.479739872,DIST_MG_01,Sudeste,Medio,PROD_C01,Coluna,0,105000.0,3
2023-04-22 17:00:45.022511256,DIST_SP_01,Sudeste,Grande,PROD_Q02,Quadril,0,275000.0,11
2023-04-23 08:32:10.565282640,DIST_AM_01,Norte,Pequeno,PROD_Q01,Quadril,0,44000.0,2
2023-04-24 00:03:36.108054032,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,195000.0,13
2023-04-24 15:35:01.650825416,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,180000.0,12
2023-04-25 07:06:27.193596800,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,90000.0,6
2023-04-25 22:37:52.736368184,DIST_PE_01,Nordeste,Pequeno,PROD_Q01,Quadril,0,22000.0,1
2023-04-26 14:09:18.279139568,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,264000.0,12
2023-04-27 05:40:43.821910960,DIST_RJ_01,Sudeste,Medio,PROD_J01,Joelho,0,45000.0,3
2023-04-27 21:12:09.364682344,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,75000.0,5
2023-04-28 12:43:34.907453728,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,45000.0,3
2023-04-29 04:15:00.450225112,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,45000.0,3
2023-04-29 19:46:25.992996504,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,0,154000.0,7
2023-04-30 11:17:51.535767888,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,90000.0,6
2023-05-01 02:49:17.078539272,DIST_RJ_01,Sudeste,Medio,PROD_C01,Coluna,0,385000.0,11
2023-05-01 18:20:42.621310656,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,15000.0,1
2023-05-02 09:52:08.164082040,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,1,228000.0,16
2023-05-03 01:23:33.706853432,DIST_PE_01,Nordeste,Pequeno,PROD_Q01,Quadril,0,154000.0,7
2023-05-03 16:54:59.249624816,DIST_MG_01,Sudeste,Medio,PROD_C01,Coluna,0,280000.0,8
2023-05-04 08:26:24.792396200,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,1,228000.0,16
2023-05-04 23:57:50.335167584,DIST_PR_01,Sul,Medio,PROD_Q01,Quadril,0,44000.0,2
2023-05-05 15:29:15.877938968,DIST_MG_01,Sudeste,Medio,PROD_Q01,Quadril,0,88000.0,4
2023-05-06 07:00:41.420710360,DIST_MG_01,Sudeste,Medio,PROD_C01,Coluna,0,315000.0,9
2023-05-06 22:32:06.963481744,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,30000.0,2
2023-05-07 14:03:32.506253128,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,88000.0,4
2023-05-08 05:34:58.049024512,DIST_BA_01,Nordeste,Grande,PROD_P01,Parafusos,1,95000.0,20
2023-05-08 21:06:23.591795896,DIST_RS_01,Sul,Medio,PROD_P01,Parafusos,0,25000.0,5
2023-05-09 12:37:49.134567288,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,150000.0,10
2023-05-10 04:09:14.677338672,DIST_AM_01,Norte,Pequeno,PROD_Q01,Quadril,0,198000.0,9
2023-05-10 19:40:40.220110056,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,1,480700.0,23
2023-05-11 11:12:05.762881440,DIST_RS_01,Sul,Medio,PROD_Q02,Quadril,0,100000.0,4
2023-05-12 02:43:31.305652832,DIST_BA_01,Nordeste,Grande,PROD_Q02,Quadril,0,200000.0,8
2023-05-12 18:14:56.848424216,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,195000.0,13
2023-05-13 09:46:22.391195600,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,120000.0,8
2023-05-14 01:17:47.933966984,DIST_SP_01,Sudeste,Grande,PROD_P01,Parafusos,0,50000.0,10
2023-05-14 16:49:13.476738368,DIST_BA_01,Nordeste,Grande,PROD_J02,Joelho,0,203500.0,11
2023-05-15 08:20:39.019509760,DIST_AM_01,Norte,Pequeno,PROD_C01,Coluna,0,245000.0,7
2023-05-15 23:52:04.562281144,DIST_RJ_01,Sudeste,Medio,PROD_Q02,Quadril,0,50000.0,2
2023-05-16 15:23:30.105052528,DIST_PR_01,Sul,Medio,PROD_Q01,Quadril,0,44000.0,2
2023-05-17 06:54:55.647823912,DIST_RJ_01,Sudeste,Medio,PROD_J01,Joelho,0,195000.0,13
2023-05-17 22:26:21.190595296,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,120000.0,8
2023-05-18 13:57:46.733366688,DIST_RJ_01,Sudeste,Medio,PROD_Q02,Quadril,0,200000.0,8
2023-05-19 05:29:12.276138072,DIST_PE_01,Nordeste,Pequeno,PROD_C01,Coluna,0,245000.0,7
2023-05-19 21:00:37.818909456,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,30000.0,2
2023-05-20 12:32:03.361680840,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,264000.0,12
2023-05-21 04:03:28.904452232,DIST_MG_01,Sudeste,Medio,PROD_Q01,Quadril,0,66000.0,3
2023-05-21 19:34:54.447223616,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,30000.0,2
2023-05-22 11:06:19.989995000,DIST_PR_01,Sul,Medio,PROD_C01,Coluna,0,70000.0,2
2023-05-23 02:37:45.532766384,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,1,299250.0,21
2023-05-23 18:09:11.075537768,DIST_BA_01,Nordeste,Grande,PROD_C01,Coluna,0,315000.0,9
2023-05-24 09:40:36.618309160,DIST_BA_01,Nordeste,Grande,PROD_J02,Joelho,0,92500.0,5
2023-05-25 01:12:02.161080544,DIST_SP_01,Sudeste,Grande,PROD_C01,Coluna,0,70000.0,2
2023-05-25 16:43:27.703851928,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,198000.0,9
2023-05-26 08:14:53.246623312,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,105000.0,7
2023-05-26 23:46:18.789394696,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,105000.0,7
2023-05-27 15:17:44.332166088,DIST_SP_01,Sudeste,Grande,PROD_Q02,Quadril,0,75000.0,3
2023-05-28 06:49:09.874937472,DIST_SP_01,Sudeste,Grande,PROD_P01,Parafusos,0,35000.0,7
2023-05-28 22:20:35.417708856,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,105000.0,7
2023-05-29 13:52:00.960480240,DIST_MG_01,Sudeste,Medio,PROD_Q01,Quadril,0,242000.0,11
2023-05-30 05:23:26.503251624,DIST_PR_01,Sul,Medio,PROD_C01,Coluna,0,105000.0,3
2023-05-30 20:54:52.046023016,DIST_SP_01,Sudeste,Grande,PROD_P01,Parafusos,1,90250.0,19
2023-05-31 12:26:17.588794400,DIST_MG_01,Sudeste,Medio,PROD_Q01,Quadril,0,110000.0,5
2023-06-01 03:57:43.131565784,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,150000.0,10
2023-06-01 19:29:08.674337168,DIST_MG_01,Sudeste,Medio,PROD_P01,Parafusos,0,15000.0,3
2023-06-02 11:00:34.217108560,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,1,438900.0,21
2023-06-03 02:31:59.759879944,DIST_RJ_01,Sudeste,Medio,PROD_J02,Joelho,0,37000.0,2
2023-06-03 18:03:25.302651328,DIST_PE_01,Nordeste,Pequeno,PROD_Q01,Quadril,0,132000.0,6
2023-06-04 09:34:50.845422712,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,1,299250.0,21
2023-06-05 01:06:16.388194096,DIST_SP_01,Sudeste,Grande,PROD_J02,Joelho,1,281200.0,16
2023-06-05 16:37:41.930965488,DIST_MG_01,Sudeste,Medio,PROD_Q01,Quadril,0,66000.0,3
2023-06-06 08:09:07.473736872,DIST_RS_01,Sul,Medio,PROD_P01,Parafusos,0,35000.0,7
2023-06-06 23:40:33.016508256,DIST_PR_01,Sul,Medio,PROD_Q01,Quadril,0,44000.0,2
2023-06-07 15:11:58.559279640,DIST_SP_01,Sudeste,Grande,PROD_Q02,Quadril,0,225000.0,9
2023-06-08 06:43:24.102051024,DIST_RJ_01,Sudeste,Medio,PROD_Q01,Quadril,0,176000.0,8
2023-06-08 22:14:49.644822416,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,105000.0,7
2023-06-09 13:46:15.187593800,DIST_PE_01,Nordeste,Pequeno,PROD_P01,Parafusos,0,15000.0,3
2023-06-10 05:17:40.730365184,DIST_PR_01,Sul,Medio,PROD_J02,Joelho,0,55500.0,3
2023-06-10 20:49:06.273136568,DIST_BA_01,Nordeste,Grande,PROD_C01,Coluna,0,280000.0,8
2023-06-11 12:20:31.815907952,DIST_BA_01,Nordeste,Grande,PROD_P01,Parafusos,1,80750.0,17
2023-06-12 03:51:57.358679344,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,88000.0,4
2023-06-12 19:23:22.901450728,DIST_RS_01,Sul,Medio,PROD_P01,Parafusos,0,40000.0,8
2023-06-13 10:54:48.444222112,DIST_PR_01,Sul,Medio,PROD_P01,Parafusos,0,10000.0,2
2023-06-14 02:26:13.986993496,DIST_PR_01,Sul,Medio,PROD_Q02,Quadril,0,275000.0,11
2023-06-14 17:57:39.529764888,DIST_RJ_01,Sudeste,Medio,PROD_J01,Joelho,0,150000.0,10
2023-06-15 09:29:05.072536272,DIST_RS_01,Sul,Medio,PROD_Q02,Quadril,0,200000.0,8
2023-06-16 01:00:30.615307656,DIST_MG_01,Sudeste,Medio,PROD_J01,Joelho,0,30000.0,2
2023-06-16 16:31:56.158079040,DIST_SP_01,Sudeste,Grande,PROD_P01,Parafusos,0,70000.0,14
2023-06-17 08:03:21.700850424,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,45000.0,3
2023-06-17 23:34:47.243621816,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,225000.0,15
2023-06-18 15:06:12.786393200,DIST_RS_01,Sul,Medio,PROD_J02,Joelho,0,74000.0,4
2023-06-19 06:37:38.329164584,DIST_PR_01,Sul,Medio,PROD_P01,Parafusos,0,45000.0,9
2023-06-19 22:09:03.871935968,DIST_PR_01,Sul,Medio,PROD_Q01,Quadril,0,132000.0,6
2023-06-20 13:40:29.414707352,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,105000.0,7
2023-06-21 05:11:54.957478744,DIST_RS_01,Sul,Medio,PROD_P01,Parafusos,0,30000.0,6
2023-06-21 20:43:20.500250128,DIST_SP_01,Sudeste,Grande,PROD_C01,Coluna,0,175000.0,5
2023-06-22 12:14:46.043021512,DIST_PE_01,Nordeste,Pequeno,PROD_Q01,Quadril,0,22000.0,1
2023-06-23 03:46:11.585792896,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,1,256500.0,18
2023-06-23 19:17:37.128564288,DIST_PR_01,Sul,Medio,PROD_C01,Coluna,0,140000.0,4
2023-06-24 10:49:02.671335672,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,120000.0,8
2023-06-25 02:20:28.214107056,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,45000.0,3
2023-06-25 17:51:53.756878440,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,210000.0,14
2023-06-26 09:23:19.299649824,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,132000.0,6
2023-06-27 00:54:44.842421216,DIST_BA_01,Nordeste,Grande,PROD_P01,Parafusos,0,70000.0,14
2023-06-27 16:26:10.385192600,DIST_RJ_01,Sudeste,Medio,PROD_Q02,Quadril,0,225000.0,9
2023-06-28 07:57:35.927963984,DIST_RS_01,Sul,Medio,PROD_Q02,Quadril,0,275000.0,11
2023-06-28 23:29:01.470735368,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,264000.0,12
2023-06-29 15:00:27.013506752,DIST_BA_01,Nordeste,Grande,PROD_P01,Parafusos,0,25000.0,5
2023-06-30 06:31:52.556278144,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,120000.0,8
2023-06-30 22:03:18.099049528,DIST_SP_01,Sudeste,Grande,PROD_Q02,Quadril,1,522500.0,22
2023-07-01 13:34:43.641820912,DIST_SP_01,Sudeste,Grande,PROD_J02,Joelho,0,37000.0,2
2023-07-02 05:06:09.184592296,DIST_RS_01,Sul,Medio,PROD_J02,Joelho,0,148000.0,8
2023-07-02 20:37:34.727363680,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,90000.0,6
2023-07-03 12:09:00.270135072,DIST_SP_01,Sudeste,Grande,PROD_P01,Parafusos,0,55000.0,11
2023-07-04 03:40:25.812906456,DIST_RS_01,Sul,Medio,PROD_Q02,Quadril,0,125000.0,5
2023-07-04 19:11:51.355677840,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,30000.0,2
2023-07-05 10:43:16.898449224,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,0,220000.0,10
2023-07-06 02:14:42.441220616,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,120000.0,8
2023-07-06 17:46:07.983992000,DIST_AM_01,Norte,Pequeno,PROD_P01,Parafusos,0,5000.0,1
2023-07-07 09:17:33.526763384,DIST_BA_01,Nordeste,Grande,PROD_C01,Coluna,0,350000.0,10
2023-07-08 00:48:59.069534768,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,135000.0,9
2023-07-08 16:20:24.612306152,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,30000.0,2
2023-07-09 07:51:50.155077544,DIST_PR_01,Sul,Medio,PROD_Q01,Quadril,0,66000.0,3
2023-07-09 23:23:15.697848928,DIST_PR_01,Sul,Medio,PROD_Q01,Quadril,0,88000.0,4
2023-07-10 14:54:41.240620312,DIST_PR_01,Sul,Medio,PROD_Q02,Quadril,0,50000.0,2
2023-07-11 06:26:06.783391696,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,0,132000.0,6
2023-07-11 21:57:32.326163080,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,220000.0,10
2023-07-12 13:28:57.868934472,DIST_MG_01,Sudeste,Medio,PROD_C01,Coluna,0,350000.0,10
2023-07-13 05:00:23.411705856,DIST_PR_01,Sul,Medio,PROD_Q01,Quadril,0,66000.0,3
2023-07-13 20:31:48.954477240,DIST_BA_01,Nordeste,Grande,PROD_C01,Coluna,0,175000.0,5
2023-07-14 12:03:14.497248624,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,220000.0,10
2023-07-15 03:34:40.040020016,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,60000.0,4
2023-07-15 19:06:05.582791400,DIST_PE_01,Nordeste,Pequeno,PROD_C01,Coluna,0,280000.0,8
2023-07-16 10:37:31.125562784,DIST_PE_01,Nordeste,Pequeno,PROD_Q01,Quadril,0,88000.0,4
2023-07-17 02:08:56.668334168,DIST_BA_01,Nordeste,Grande,PROD_C01,Coluna,0,385000.0,11
2023-07-17 17:40:22.211105552,DIST_AM_01,Norte,Pequeno,PROD_P01,Parafusos,0,20000.0,4
2023-07-18 09:11:47.753876944,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,110000.0,5
2023-07-19 00:43:13.296648328,DIST_PR_01,Sul,Medio,PROD_Q01,Quadril,0,154000.0,7
2023-07-19 16:14:38.839419712,DIST_RJ_01,Sudeste,Medio,PROD_Q01,Quadril,0,44000.0,2
2023-07-20 07:46:04.382191096,DIST_MG_01,Sudeste,Medio,PROD_C01,Coluna,0,210000.0,6
2023-07-20 23:17:29.924962480,DIST_RS_01,Sul,Medio,PROD_J02,Joelho,0,55500.0,3
2023-07-21 14:48:55.467733872,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,88000.0,4
2023-07-22 06:20:21.010505256,DIST_PR_01,Sul,Medio,PROD_P01,Parafusos,0,20000.0,4
2023-07-22 21:51:46.553276640,DIST_RS_01,Sul,Medio,PROD_C01,Coluna,0,280000.0,8
2023-07-23 13:23:12.096048024,DIST_RS_01,Sul,Medio,PROD_C01,Coluna,0,245000.0,7
2023-07-24 04:54:37.638819408,DIST_RS_01,Sul,Medio,PROD_P01,Parafusos,0,15000.0,3
2023-07-24 20:26:03.181590800,DIST_PR_01,Sul,Medio,PROD_P01,Parafusos,0,15000.0,3
2023-07-25 11:57:28.724362184,DIST_MG_01,Sudeste,Medio,PROD_P01,Parafusos,0,10000.0,2
2023-07-26 03:28:54.267133568,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,220000.0,10
2023-07-26 19:00:19.809904952,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,15000.0,1
2023-07-27 10:31:45.352676344,DIST_RS_01,Sul,Medio,PROD_C01,Coluna,0,280000.0,8
2023-07-28 02:03:10.895447728,DIST_PR_01,Sul,Medio,PROD_P01,Parafusos,0,15000.0,3
2023-07-28 17:34:36.438219112,DIST_BA_01,Nordeste,Grande,PROD_J02,Joelho,0,222000.0,12
2023-07-29 09:06:01.980990496,DIST_AM_01,Norte,Pequeno,PROD_Q01,Quadril,0,44000.0,2
2023-07-30 00:37:27.523761880,DIST_PE_01,Nordeste,Pequeno,PROD_P01,Parafusos,0,5000.0,1
2023-07-30 16:08:53.066533272,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,198000.0,9
2023-07-31 07:40:18.609304656,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,0,220000.0,10
2023-07-31 23:11:44.152076040,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,60000.0,4
2023-08-01 14:43:09.694847424,DIST_AM_01,Norte,Pequeno,PROD_Q01,Quadril,0,176000.0,8
2023-08-02 06:14:35.237618808,DIST_RJ_01,Sudeste,Medio,PROD_J02,Joelho,0,148000.0,8
2023-08-02 21:46:00.780390200,DIST_BA_01,Nordeste,Grande,PROD_Q02,Quadril,0,350000.0,14
2023-08-03 13:17:26.323161584,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,110000.0,5
2023-08-04 04:48:51.865932968,DIST_PE_01,Nordeste,Pequeno,PROD_J02,Joelho,0,18500.0,1
2023-08-04 20:20:17.408704352,DIST_PR_01,Sul,Medio,PROD_Q01,Quadril,0,44000.0,2
2023-08-05 11:51:42.951475744,DIST_RJ_01,Sudeste,Medio,PROD_Q02,Quadril,0,75000.0,3
2023-08-06 03:23:08.494247128,DIST_RJ_01,Sudeste,Medio,PROD_J01,Joelho,0,195000.0,13
2023-08-06 18:54:34.037018512,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,264000.0,12
2023-08-07 10:25:59.579789896,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,0,198000.0,9
2023-08-08 01:57:25.122561280,DIST_MG_01,Sudeste,Medio,PROD_Q02,Quadril,0,250000.0,10
2023-08-08 17:28:50.665332672,DIST_RJ_01,Sudeste,Medio,PROD_Q02,Quadril,0,100000.0,4
2023-08-09 09:00:16.208104056,DIST_AM_01,Norte,Pequeno,PROD_P01,Parafusos,0,5000.0,1
2023-08-10 00:31:41.750875440,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,225000.0,15
2023-08-10 16:03:07.293646824,DIST_SP_01,Sudeste,Grande,PROD_C01,Coluna,0,525000.0,15
2023-08-11 07:34:32.836418208,DIST_AM_01,Norte,Pequeno,PROD_Q02,Quadril,0,25000.0,1
2023-08-11 23:05:58.379189600,DIST_BA_01,Nordeste,Grande,PROD_Q02,Quadril,1,427500.0,18
2023-08-12 14:37:23.921960984,DIST_BA_01,Nordeste,Grande,PROD_P01,Parafusos,0,45000.0,9
2023-08-13 06:08:49.464732368,DIST_MG_01,Sudeste,Medio,PROD_P01,Parafusos,0,55000.0,11
2023-08-13 21:40:15.007503752,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,105000.0,7
2023-08-14 13:11:40.550275136,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,66000.0,3
2023-08-15 04:43:06.093046528,DIST_RS_01,Sul,Medio,PROD_P01,Parafusos,0,25000.0,5
2023-08-15 20:14:31.635817912,DIST_RJ_01,Sudeste,Medio,PROD_C01,Coluna,0,70000.0,2
2023-08-16 11:45:57.178589296,DIST_MG_01,Sudeste,Medio,PROD_J01,Joelho,0,60000.0,4
2023-08-17 03:17:22.721360680,DIST_AM_01,Norte,Pequeno,PROD_Q01,Quadril,0,198000.0,9
2023-08-17 18:48:48.264132072,DIST_PR_01,Sul,Medio,PROD_C01,Coluna,0,350000.0,10
2023-08-18 10:20:13.806903456,DIST_AM_01,Norte,Pequeno,PROD_C01,Coluna,0,315000.0,9
2023-08-19 01:51:39.349674840,DIST_MG_01,Sudeste,Medio,PROD_P01,Parafusos,0,40000.0,8
2023-08-19 17:23:04.892446224,DIST_RS_01,Sul,Medio,PROD_C01,Coluna,0,280000.0,8
2023-08-20 08:54:30.435217608,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,165000.0,11
2023-08-21 00:25:55.977989000,DIST_RS_01,Sul,Medio,PROD_J02,Joelho,0,55500.0,3
2023-08-21 15:57:21.520760384,DIST_PR_01,Sul,Medio,PROD_Q01,Quadril,0,220000.0,10
2023-08-22 07:28:47.063531768,DIST_MG_01,Sudeste,Medio,PROD_J01,Joelho,0,105000.0,7
2023-08-22 23:00:12.606303152,DIST_MG_01,Sudeste,Medio,PROD_Q01,Quadril,0,132000.0,6
2023-08-23 14:31:38.149074536,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,1,397100.0,19
2023-08-24 06:03:03.691845928,DIST_SP_01,Sudeste,Grande,PROD_Q02,Quadril,0,125000.0,5
2023-08-24 21:34:29.234617312,DIST_PE_01,Nordeste,Pequeno,PROD_Q01,Quadril,0,154000.0,7
2023-08-25 13:05:54.777388696,DIST_RJ_01,Sudeste,Medio,PROD_Q01,Quadril,0,264000.0,12
2023-08-26 04:37:20.320160080,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,0,176000.0,8
2023-08-26 20:08:45.862931472,DIST_AM_01,Norte,Pequeno,PROD_Q01,Quadril,0,198000.0,9
2023-08-27 11:40:11.405702856,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,30000.0,2
2023-08-28 03:11:36.948474240,DIST_AM_01,Norte,Pequeno,PROD_J02,Joelho,0,37000.0,2
2023-08-28 18:43:02.491245624,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,66000.0,3
2023-08-29 10:14:28.034017008,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,150000.0,10
2023-08-30 01:45:53.576788400,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,45000.0,3
2023-08-30 17:17:19.119559784,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,195000.0,13
2023-08-31 08:48:44.662331168,DIST_PR_01,Sul,Medio,PROD_C01,Coluna,0,175000.0,5
2023-09-01 00:20:10.205102552,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,45000.0,3
2023-09-01 15:51:35.747873936,DIST_AM_01,Norte,Pequeno,PROD_Q01,Quadril,0,132000.0,6
2023-09-02 07:23:01.290645328,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,220000.0,10
2023-09-02 22:54:26.833416712,DIST_AM_01,Norte,Pequeno,PROD_P01,Parafusos,0,10000.0,2
2023-09-03 14:25:52.376188096,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,0,88000.0,4
2023-09-04 05:57:17.918959480,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,195000.0,13
2023-09-04 21:28:43.461730864,DIST_AM_01,Norte,Pequeno,PROD_Q01,Quadril,0,176000.0,8
2023-09-05 13:00:09.004502256,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,120000.0,8
2023-09-06 04:31:34.547273640,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,225000.0,15
2023-09-06 20:03:00.090045024,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,45000.0,3
2023-09-07 11:34:25.632816408,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,75000.0,5
2023-09-08 03:05:51.175587800,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,308000.0,14
2023-09-08 18:37:16.718359184,DIST_AM_01,Norte,Pequeno,PROD_J02,Joelho,0,92500.0,5
2023-09-09 10:08:42.261130568,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,30000.0,2
2023-09-10 01:40:07.803901952,DIST_MG_01,Sudeste,Medio,PROD_J01,Joelho,0,90000.0,6
2023-09-10 17:11:33.346673336,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,30000.0,2
2023-09-11 08:42:58.889444728,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,30000.0,2
2023-09-12 00:14:24.432216112,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,120000.0,8
2023-09-12 15:45:49.974987496,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,60000.0,4
2023-09-13 07:17:15.517758880,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,30000.0,2
2023-09-13 22:48:41.060530264,DIST_BA_01,Nordeste,Grande,PROD_P01,Parafusos,0,50000.0,10
2023-09-14 14:20:06.603301656,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,75000.0,5
2023-09-15 05:51:32.146073040,DIST_PE_01,Nordeste,Pequeno,PROD_J01,Joelho,0,45000.0,3
2023-09-15 21:22:57.688844424,DIST_PR_01,Sul,Medio,PROD_Q01,Quadril,0,154000.0,7
2023-09-16 12:54:23.231615808,DIST_RJ_01,Sudeste,Medio,PROD_P01,Parafusos,0,45000.0,9
2023-09-17 04:25:48.774387192,DIST_SP_01,Sudeste,Grande,PROD_J02,Joelho,1,298775.0,17
2023-09-17 19:57:14.317158584,DIST_RJ_01,Sudeste,Medio,PROD_Q02,Quadril,0,175000.0,7
2023-09-18 11:28:39.859929968,DIST_MG_01,Sudeste,Medio,PROD_J02,Joelho,0,222000.0,12
2023-09-19 03:00:05.402701352,DIST_AM_01,Norte,Pequeno,PROD_C01,Coluna,0,140000.0,4
2023-09-19 18:31:30.945472736,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,75000.0,5
2023-09-20 10:02:56.488244128,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,45000.0,3
